hour,failed_attempts,login_duration,protocol,label
17,0,197.9629387269627,HTTPS,0
9,1,189.91615464200845,HTTPS,0
16,1,124.45417259087502,HTTP,0
6,1,214.52855136982814,HTTPS,0
15,1,17.432823290262775,DNS,0
8,0,194.8846341918367,HTTPS,0
13,0,267.90242989245854,HTTPS,0
15,2,273.73783625263997,HTTPS,0
17,0,411.85517638317435,HTTPS,0
7,0,19.604577921365593,DNS,0
9,2,16.42473408256089,DNS,0
6,0,203.6294791992288,HTTPS,0
8,1,322.5160248072053,HTTPS,0
18,1,135.27448524896135,HTTP,0
11,0,283.88442842445613,HTTPS,0
16,1,340.74553064499156,HTTPS,0
7,1,244.27290547329895,HTTPS,0
9,1,111.01986509653375,HTTP,0
16,0,143.14469683911483,HTTPS,0
8,0,131.84744089442398,HTTP,0
8,0,227.84968808972306,HTTPS,0
15,1,116.4414153541038,HTTP,0
16,0,111.33584032963067,HTTP,0
7,3,236.5318158846681,HTTPS,0
8,0,143.14680337788974,HTTP,0
17,0,312.7165972490767,HTTPS,0
15,1,255.4342639368141,HTTPS,0
16,1,267.72087329385477,HTTPS,0
9,1,16.269125881067918,DNS,0
8,1,318.97887555684133,HTTPS,0
8,2,242.81559519676125,HTTPS,0
18,1,269.5552599642455,HTTPS,0
16,0,96.6343086029248,HTTP,0
18,0,270.88795937553533,HTTPS,0
14,1,224.74635922921004,HTTPS,0
15,0,249.2167195058513,HTTPS,0
7,1,234.77936888187438,HTTPS,0
9,0,221.4963119002337,HTTPS,0
7,0,16.68773328196396,DNS,0
17,1,9.094373941720342,DNS,0
8,0,250.31810439874653,HTTPS,0
20,0,251.72464249376182,HTTPS,0
7,1,156.10498590807399,HTTP,0
8,0,117.83847919409075,HTTP,0
7,0,136.91908029911377,HTTP,0
16,0,226.42881074314985,HTTPS,0
15,0,10.539531336782467,DNS,0
18,0,227.5771948288085,HTTPS,0
5,4,107.4420624174872,HTTP,0
18,0,234.83850236681008,HTTPS,0
18,0,257.89271490269863,HTTPS,0
11,0,258.2091742060454,HTTPS,0
9,1,234.6456873163892,HTTPS,0
15,1,305.866855615425,HTTPS,0
14,1,317.3931464714119,HTTPS,0
7,1,199.05881728360376,HTTP,0
15,1,275.5812200557372,HTTPS,0
15,0,187.23300668386142,HTTPS,0
8,1,269.0410605127615,HTTPS,0
16,0,286.359591662056,HTTPS,0
4,37,2.0237912585437545,SSH,1
16,1,176.44482164859988,HTTPS,0
14,0,224.89156165601946,HTTPS,0
3,70,1.1850117536780966,SSH,1
10,1,6.316288053968545,DNS,0
10,1,319.96246654554295,HTTPS,0
18,3,320.29872345173465,HTTPS,0
10,0,115.90262664725408,HTTP,0
7,0,268.8793568715862,HTTPS,0
17,1,251.69430043712052,HTTPS,0
14,3,92.85637892495949,HTTP,0
16,3,267.70222167108886,HTTPS,0
7,1,274.7647827656886,HTTPS,0
16,1,129.32006504778923,HTTP,0
14,1,151.31092413356524,HTTPS,0
8,0,261.5803121726379,HTTPS,0
14,1,180.97668094253024,HTTPS,0
9,1,214.39875640207723,HTTPS,0
16,2,259.4464695020062,HTTPS,0
17,1,269.20224399297865,HTTPS,0
13,1,189.87984881898691,HTTPS,0
8,1,121.14631568156648,HTTPS,0
9,0,94.47383864128092,HTTP,0
8,1,149.24838429289687,HTTP,0
18,1,200.98716902976585,HTTPS,0
21,3,199.74592952228636,HTTPS,0
15,4,12.252085421344807,DNS,0
7,1,342.832727787252,HTTPS,0
12,1,260.13734273227766,HTTPS,0
9,2,242.98869904591712,HTTPS,0
7,1,181.87044491305994,HTTPS,0
9,0,95.02620036856626,HTTP,0
5,0,315.75499943393686,HTTPS,0
18,0,13.522016569127954,DNS,0
13,0,105.37615208458354,HTTP,0
16,2,313.5853050298421,HTTPS,0
16,0,319.70292332722204,HTTPS,0
9,1,309.4032871596757,HTTPS,0
8,0,222.20107516528626,HTTPS,0
8,1,320.7083122696022,HTTPS,0
14,0,188.35146523697892,HTTPS,0
7,1,299.85816214819056,HTTPS,0
12,2,230.6378845792703,HTTPS,0
9,0,258.62265490514886,HTTPS,0
21,1,132.46618714528472,HTTP,0
14,1,137.61845482644932,HTTP,0
8,0,151.1087643547794,HTTP,0
15,1,115.28248192521782,HTTP,0
12,1,81.1747720784397,HTTP,0
14,1,294.861674785809,HTTPS,0
8,2,274.7469060468989,HTTPS,0
14,1,96.67626085814094,HTTP,0
9,0,135.34179948796393,HTTPS,0
8,0,139.42242698600768,HTTP,0
9,4,281.88386613091666,HTTPS,0
9,1,307.35033254166774,HTTPS,0
8,0,327.5844499544834,HTTPS,0
17,2,162.76116509752515,HTTPS,0
15,2,125.28391445037329,HTTP,0
8,0,11.573063779946475,DNS,0
16,2,97.81436479214265,HTTP,0
9,2,304.9939833121069,HTTPS,0
17,1,94.41487478914945,HTTP,0
10,1,297.08200425734117,HTTPS,0
9,1,272.84410422791234,HTTPS,0
8,2,294.68870712855454,HTTPS,0
17,0,184.24662336406112,HTTPS,0
16,1,133.36011413488706,HTTP,0
13,0,366.4997668917206,HTTPS,0
18,1,21.16043800305428,DNS,0
13,0,125.2883825818806,HTTP,0
8,1,259.61400461863656,HTTPS,0
8,1,12.41686104622606,DNS,0
7,2,249.18946204793826,HTTPS,0
8,1,186.8056661973448,HTTPS,0
10,1,93.3562788338664,HTTP,0
14,0,128.98402321652978,HTTP,0
7,0,215.49221296461005,HTTPS,0
17,1,254.969626349913,HTTPS,0
6,1,131.84520175385583,HTTP,0
12,1,287.33142443063394,HTTPS,0
15,0,206.67947185752044,HTTPS,0
7,3,282.95605453967636,HTTPS,0
14,0,218.89129578348943,HTTPS,0
8,1,223.49863726009,HTTPS,0
9,1,213.87644277297645,HTTPS,0
7,1,262.47420482056674,HTTPS,0
14,1,19.1862257359755,DNS,0
6,1,10.261362431020704,DNS,0
16,2,173.48075639211325,HTTPS,0
8,1,358.182223285336,HTTPS,0
9,1,322.62708260118296,HTTPS,0
9,1,270.95383995702616,HTTPS,0
15,0,95.48995733964813,HTTP,0
10,0,353.650646721401,HTTPS,0
17,3,130.61717732561362,HTTP,0
9,0,88.16779776666039,HTTP,0
7,1,275.2942854826406,HTTPS,0
16,3,15.869218299820949,DNS,0
13,0,3.251334303683608,DNS,0
8,1,225.9428699026543,HTTPS,0
9,1,237.14150776942392,HTTPS,0
18,1,118.97814031706005,HTTP,0
11,2,87.11166179281206,HTTP,0
16,2,17.14976655980269,DNS,0
2,45,1.2394942230687147,SSH,1
7,0,140.13844909448466,HTTP,0
12,0,204.31224180342514,HTTPS,0
9,3,279.80351281969826,HTTPS,0
17,2,300.27964380808737,HTTPS,0
10,0,133.0974924874832,HTTP,0
15,0,145.544067807574,HTTP,0
18,1,235.6061789964481,HTTPS,0
8,1,72.23518770202327,HTTP,0
3,68,1.781538538695865,SSH,1
13,1,246.7721263015784,HTTPS,0
13,0,146.2488752167699,HTTPS,0
8,1,248.54233732160668,HTTPS,0
9,0,227.49756777803165,HTTPS,0
15,0,132.11616252366505,HTTP,0
6,0,283.92618619151153,HTTPS,0
18,0,241.87864425413377,HTTPS,0
9,1,20.28151706455298,DNS,0
15,2,100.13506226019123,HTTP,0
7,2,146.07072462628946,HTTP,0
15,1,241.06624915016465,HTTPS,0
17,2,15.597193896178279,DNS,0
20,2,159.90456660024458,HTTP,0
15,0,16.403534104554815,DNS,0
3,45,1.466188592156282,SSH,1
10,0,311.957820633762,HTTPS,0
16,0,109.54830383427307,HTTP,0
15,0,120.70223695759778,HTTP,0
16,1,409.9864630324705,HTTPS,0
14,1,293.34303191194186,HTTPS,0
19,0,268.01742937909614,HTTPS,0
15,1,127.89043120652575,HTTP,0
14,0,104.31009147434354,HTTP,0
17,0,246.74776296681,HTTPS,0
10,0,198.51869990109202,HTTPS,0
9,0,254.1924925580542,HTTPS,0
16,2,10.855167086228601,DNS,0
16,1,269.4469227774166,HTTPS,0
15,1,17.84679629936717,DNS,0
15,0,240.34056986199204,HTTPS,0
11,0,18.067057939205938,DNS,0
16,1,300.01591725901824,HTTPS,0
16,2,77.82753558448604,HTTP,0
7,1,171.7291102582592,HTTPS,0
7,3,112.13896477315512,HTTP,0
10,1,216.36573666724422,HTTPS,0
6,0,234.98271828510553,HTTPS,0
17,1,166.8540381672986,HTTPS,0
8,1,65.16024963705317,HTTP,0
17,0,299.9851029426303,HTTPS,0
9,0,224.00991485012753,HTTPS,0
18,0,76.41079276221497,HTTP,0
15,0,154.78750142212706,HTTP,0
9,0,282.71804518882976,HTTPS,0
8,2,16.1083952238555,DNS,0
10,1,65.43637357858881,HTTP,0
17,0,206.17574630308727,HTTPS,0
9,0,258.96219545182515,HTTPS,0
9,1,268.30976174591274,HTTPS,0
16,3,254.1484395652038,HTTPS,0
6,2,218.03231779636403,HTTPS,0
16,1,275.85852027223643,HTTPS,0
8,0,242.8897897799707,HTTPS,0
17,0,306.869658300776,HTTPS,0
13,0,266.8642472930015,HTTPS,0
17,1,115.13166523637216,HTTPS,0
10,1,300.1697561736018,HTTPS,0
17,0,92.993432170348,HTTP,0
9,0,19.27519937493198,DNS,0
16,0,165.2708979652798,HTTP,0
7,1,26.965948348296386,DNS,0
18,0,182.59968085472664,HTTP,0
16,0,97.13394798417904,HTTP,0
7,0,169.07563184208828,HTTP,0
9,0,186.589002079676,HTTP,0
15,1,224.99121171854432,HTTPS,0
10,1,173.25162015237402,HTTP,0
7,0,155.62918642808222,HTTP,0
8,2,144.65265920863573,HTTP,0
10,0,349.1067520369975,HTTPS,0
18,1,99.97560910617024,HTTP,0
6,3,256.7530303581077,HTTPS,0
10,3,143.61390479974173,HTTP,0
7,1,139.79677040084198,HTTP,0
17,1,211.57545676528423,HTTPS,0
14,0,80.98191518299616,HTTP,0
14,0,83.0558986049123,HTTP,0
7,1,89.4561704242442,HTTP,0
16,0,8.345416558316822,DNS,0
17,3,263.06693998256117,HTTPS,0
8,1,233.40489094456134,HTTPS,0
17,1,328.91671249196185,HTTPS,0
19,0,26.466773031635608,DNS,0
18,0,211.54312941691214,HTTPS,0
16,1,100.0188797733581,HTTP,0
15,1,348.4954811132923,HTTPS,0
16,1,16.12698169362037,DNS,0
6,0,278.4610634089051,HTTPS,0
10,1,319.4708851556566,HTTPS,0
6,0,269.59721258249385,HTTPS,0
14,1,20.84109338820968,DNS,0
9,1,170.30925142045243,HTTPS,0
7,0,15.080283537493516,DNS,0
9,2,289.91085941080047,HTTPS,0
16,1,155.9922392306696,HTTP,0
9,1,106.91483670828752,HTTP,0
8,1,91.46042119384099,HTTP,0
9,0,222.45852767847944,HTTPS,0
9,0,250.77902310613888,HTTPS,0
10,0,213.67420990016757,HTTPS,0
14,2,16.544969258026583,DNS,0
20,1,121.71299012741585,HTTPS,0
15,1,231.7424499366078,HTTPS,0
7,0,295.498332665244,HTTPS,0
13,1,200.77741829221586,HTTPS,0
15,0,11.223835684140333,DNS,0
13,1,290.0501681715144,HTTPS,0
9,1,238.8934446862235,HTTPS,0
6,0,238.05775487149552,HTTPS,0
16,0,281.7051555052606,HTTPS,0
9,1,348.8678785151392,HTTPS,0
20,1,245.55394413393805,HTTPS,0
10,1,99.0630897783996,HTTP,0
12,0,75.63059761454844,HTTP,0
9,2,14.839201432931548,DNS,0
9,1,305.56429282151964,HTTPS,0
16,4,233.74656389918806,HTTPS,0
15,0,236.85678835678118,HTTPS,0
8,0,251.82715638350902,HTTPS,0
17,3,192.8516838885275,HTTPS,0
9,0,256.0677455852823,HTTPS,0
7,1,318.5266105211076,HTTPS,0
18,1,102.2981798466856,HTTP,0
9,0,73.53513856634726,HTTP,0
9,0,89.81130236526771,HTTP,0
14,3,97.27105033367847,HTTP,0
16,0,222.746882868525,HTTPS,0
18,1,182.77325292989718,HTTPS,0
13,0,186.5867702551208,HTTPS,0
11,2,129.5953177572501,HTTP,0
19,1,82.9718997497385,HTTP,0
18,1,9.83409523168105,DNS,0
15,1,233.1151800687078,HTTPS,0
13,0,264.0771766298867,HTTPS,0
9,1,99.83350245065498,HTTP,0
8,2,147.3531318688696,HTTP,0
6,1,250.1635082336543,HTTPS,0
14,2,121.73604695536916,HTTP,0
15,0,151.59619308375017,HTTP,0
11,0,167.40144460523055,HTTP,0
14,0,115.50823552234131,HTTP,0
15,1,169.07558035893337,HTTP,0
17,0,191.78483475769798,HTTPS,0
15,2,145.20928778062944,HTTP,0
15,3,297.6692695209706,HTTPS,0
8,0,123.96645845483474,HTTP,0
7,1,285.25433633789606,HTTPS,0
8,0,137.70156869974312,HTTP,0
8,2,308.21477919213123,HTTPS,0
14,1,82.68876109430443,HTTP,0
17,1,120.97009372731362,HTTP,0
16,1,14.64615672436229,DNS,0
15,0,165.90641477809828,HTTP,0
17,0,16.071795179292568,DNS,0
15,0,298.74027264160503,HTTPS,0
9,0,247.73243352732095,HTTPS,0
21,2,87.80228522334777,HTTP,0
8,1,105.69562846335565,HTTP,0
9,0,51.72740981234473,HTTP,0
5,0,171.83352425704342,HTTP,0
18,0,7.095508079050426,DNS,0
17,0,7.385848535081349,DNS,0
8,1,300.7477264800809,HTTPS,0
16,2,156.20798132039334,HTTPS,0
17,0,254.96898115065557,HTTPS,0
7,0,294.2574477986527,HTTPS,0
16,0,209.54801902551478,HTTPS,0
10,0,237.88895063369662,HTTPS,0
10,0,255.70263509081326,HTTPS,0
17,0,90.75952498048987,HTTP,0
2,58,1.4602209195556983,SSH,1
3,37,1.3246786535784336,SSH,1
7,2,268.1995768277834,HTTPS,0
18,0,143.30511332878888,HTTP,0
4,22,2.1198351258255,SSH,1
13,1,275.26447925020375,HTTPS,0
8,0,304.67596561539284,HTTPS,0
12,0,222.05331491486783,HTTPS,0
10,1,113.39881530571579,HTTP,0
18,0,12.136553752836107,DNS,0
16,1,108.12456629477913,HTTP,0
20,0,309.39752199116424,HTTPS,0
9,1,251.27957733629043,HTTPS,0
17,0,219.0393151137144,HTTPS,0
10,2,316.9713163451955,HTTPS,0
9,0,172.77977186386136,HTTP,0
16,0,191.334901938818,HTTPS,0
15,1,345.30264606859305,HTTPS,0
16,1,155.37786972834238,HTTP,0
4,15,2.0063976736586437,SSH,1
10,1,242.0522430360375,HTTPS,0
12,1,294.57417737681527,HTTPS,0
9,0,244.33057859673744,HTTPS,0
8,0,228.08326895450102,HTTPS,0
8,1,311.6391779913839,HTTPS,0
23,47,1.8579881400658933,SSH,1
16,0,252.5628544945214,HTTPS,0
12,2,227.2920652579408,HTTPS,0
14,2,182.098566842679,HTTPS,0
13,0,137.03194122062027,HTTP,0
7,0,152.05594287425504,HTTP,0
15,0,236.94612035764837,HTTPS,0
14,1,12.33082850391542,DNS,0
8,0,264.5702680208586,HTTPS,0
13,0,125.50243576471513,HTTP,0
17,0,131.9727870070165,HTTP,0
9,2,9.38916374010917,DNS,0
8,2,198.65579148276268,HTTPS,0
9,2,303.62026767766105,HTTPS,0
9,2,187.63101038560666,HTTPS,0
17,2,164.17799153439995,HTTP,0
15,1,321.28216769451103,HTTPS,0
9,2,300.3200435749373,HTTPS,0
2,30,2.1902697556714297,SSH,1
16,0,104.39609368998406,HTTP,0
19,1,160.2720301968332,HTTP,0
15,1,63.95312484087748,HTTP,0
13,0,307.2795174902721,HTTPS,0
18,1,152.02877443416372,HTTP,0
8,1,17.48758274495346,DNS,0
8,0,191.96970453875866,HTTP,0
14,1,105.73760613042015,HTTP,0
14,4,244.65098980985402,HTTPS,0
9,0,165.6053394361325,HTTPS,0
9,0,143.1872855086649,HTTP,0
8,0,247.03691742824705,HTTPS,0
17,1,296.73204653631984,HTTPS,0
12,2,338.78564075829706,HTTPS,0
8,0,230.1112732604373,HTTPS,0
9,0,86.97087061946485,HTTP,0
7,0,343.8353797051428,HTTPS,0
8,0,102.96689077947028,HTTP,0
19,0,119.9316081257628,HTTP,0
16,2,251.79020883418175,HTTPS,0
9,0,362.14858930081436,HTTPS,0
10,2,225.92504103993645,HTTPS,0
16,2,16.749811498895063,DNS,0
8,2,104.53057440226519,HTTP,0
9,0,277.3400135146847,HTTPS,0
9,0,238.0268636579743,HTTPS,0
15,2,148.7971565184336,HTTP,0
16,0,124.45122172225216,HTTP,0
9,0,339.9789659766082,HTTPS,0
15,1,221.14511466956358,HTTPS,0
11,0,173.7888719192252,HTTPS,0
17,4,289.6291885506609,HTTPS,0
19,0,105.97270818497088,HTTP,0
6,1,88.99914212315882,HTTP,0
6,0,221.8105111847242,HTTPS,0
5,0,255.03998489272067,HTTPS,0
17,3,176.1047076301495,HTTPS,0
10,1,112.4369810476606,HTTP,0
10,0,96.93859698969007,HTTP,0
18,0,12.63468119006269,DNS,0
9,1,18.698024050224873,DNS,0
9,1,122.78224799377773,HTTP,0
13,1,132.7902100509494,HTTP,0
10,1,128.39579017551503,HTTPS,0
8,1,323.2837774663937,HTTPS,0
12,0,275.94657698408656,HTTPS,0
7,1,287.5162598563314,HTTPS,0
7,1,21.37104111574817,DNS,0
9,3,14.88146060959707,DNS,0
4,35,2.2410290461739564,SSH,1
6,2,15.555994486582613,DNS,0
7,3,121.04650809214823,HTTP,0
14,1,287.2853459587667,HTTPS,0
10,1,202.6485585617071,HTTPS,0
13,1,228.36696233053743,HTTPS,0
10,1,336.3538671083584,HTTPS,0
17,2,241.56098638571322,HTTPS,0
16,0,153.6786969468693,HTTP,0
14,0,268.01866123991175,HTTPS,0
8,1,157.0911355868626,HTTPS,0
8,1,211.5381494195934,HTTPS,0
11,2,114.49173064331953,HTTP,0
5,0,218.9098161647142,HTTPS,0
7,0,86.66299816828507,HTTP,0
23,57,1.3176967812505955,SSH,1
17,0,227.4312439743827,HTTPS,0
16,0,207.97904213430087,HTTPS,0
10,1,254.6584382738798,HTTPS,0
15,0,257.39548586769666,HTTPS,0
8,1,16.267654979664876,DNS,0
11,1,285.5210285435679,HTTPS,0
8,0,298.47569294667056,HTTPS,0
8,0,16.049608268743842,DNS,0
17,1,131.18580198967285,HTTP,0
16,1,262.89143165183685,HTTPS,0
17,0,230.00662683481707,HTTPS,0
14,1,310.99190299168225,HTTPS,0
15,0,379.15122492992316,HTTPS,0
19,1,147.886568894019,HTTP,0
8,1,206.69812940560163,HTTPS,0
11,0,88.93319941675284,HTTP,0
8,1,124.4027292034947,HTTP,0
16,1,14.120148424918819,DNS,0
10,1,230.91890261571493,HTTPS,0
8,3,221.8233360192782,HTTPS,0
15,1,13.768237667444316,DNS,0
8,0,280.07641727040306,HTTPS,0
16,3,91.04321024548247,HTTP,0
13,0,263.1652109118881,HTTPS,0
17,2,284.15880403377366,HTTPS,0
10,0,275.31297014947177,HTTPS,0
9,0,302.52128658510287,HTTPS,0
17,1,320.12091482708445,HTTPS,0
18,0,282.15495925006775,HTTPS,0
17,0,291.3656885277022,HTTPS,0
16,1,117.61743895757735,HTTP,0
8,1,16.08898271627869,DNS,0
13,1,13.150538863562053,DNS,0
18,1,179.1950190088616,HTTPS,0
16,1,291.05585131293014,HTTPS,0
18,0,239.76538195551103,HTTPS,0
15,2,256.98020256804983,HTTPS,0
9,1,227.12041415204556,HTTPS,0
18,0,282.9450048735554,HTTPS,0
19,0,228.9181429795485,HTTPS,0
12,3,104.94911532489516,HTTP,0
16,0,229.7808067948068,HTTPS,0
4,45,2.4449805894302865,SSH,1
4,18,1.849617888148687,SSH,1
10,0,235.23648847635096,HTTPS,0
17,0,165.5108955847537,HTTPS,0
16,0,259.139772630025,HTTPS,0
8,1,235.83459592713152,HTTPS,0
6,0,81.62819348573925,HTTP,0
16,2,259.9789787921379,HTTPS,0
20,0,70.77633424546366,HTTP,0
13,0,150.19979832080585,HTTP,0
16,1,62.174680837283816,HTTP,0
7,0,249.80339752864737,HTTPS,0
12,2,321.27881255154955,HTTPS,0
18,2,222.99696667406147,HTTPS,0
9,0,249.44735340164414,HTTPS,0
7,1,176.52584644226556,HTTPS,0
9,2,229.1539685892861,HTTPS,0
9,0,209.92447980953733,HTTPS,0
17,2,94.80282973526684,HTTP,0
19,0,314.9951122825132,HTTPS,0
6,0,100.75229771340221,HTTP,0
8,1,262.6481580635161,HTTPS,0
11,1,311.18608015182747,HTTPS,0
14,1,111.09595446805358,HTTP,0
13,0,20.287166829950305,DNS,0
10,0,295.4083791502086,HTTPS,0
8,2,222.20969805908368,HTTP,0
8,0,20.856764349535837,DNS,0
13,0,291.82588240386843,HTTPS,0
15,0,112.77532377070287,HTTP,0
15,0,13.522530813595097,DNS,0
6,0,229.00983982434173,HTTPS,0
11,0,303.2552520053895,HTTPS,0
9,0,242.64846190531682,HTTPS,0
13,0,33.9778088253044,DNS,0
9,0,273.83125297160086,HTTPS,0
17,2,253.4514413231103,HTTPS,0
14,1,271.9908744964454,HTTPS,0
20,0,240.9814488615277,HTTPS,0
15,1,79.77699236155948,HTTP,0
16,0,114.24762657930975,HTTP,0
16,0,249.3733056349373,HTTPS,0
18,0,230.8186723854436,HTTPS,0
15,2,129.60841224793873,HTTP,0
11,0,230.3170570032604,HTTPS,0
15,1,141.13987477670443,HTTP,0
7,0,264.0155244216451,HTTPS,0
15,0,315.3696130660628,HTTPS,0
17,3,98.37311029684766,HTTP,0
11,1,81.38199342296578,HTTP,0
18,3,235.2656632143083,HTTPS,0
6,2,253.16114412875967,HTTPS,0
15,1,167.53249187614867,HTTP,0
10,2,208.40067695128653,HTTPS,0
14,0,255.87752040116527,HTTPS,0
15,0,188.0150180208384,HTTPS,0
15,0,289.8939230954701,HTTPS,0
15,1,92.14722497566312,HTTP,0
15,0,171.3838224401984,HTTPS,0
10,2,5.847268983202543,DNS,0
15,1,283.73379125274323,HTTPS,0
7,1,284.5116247082195,HTTPS,0
8,0,84.76759107092496,HTTP,0
15,0,86.19265903235109,HTTP,0
9,0,201.01440131229182,HTTPS,0
3,28,1.6349146225739868,SSH,1
16,0,206.97543528816368,HTTPS,0
7,1,234.73818437279633,HTTPS,0
23,46,2.5422481012764133,SSH,1
6,0,229.0637912102686,HTTPS,0
14,1,259.77024164428326,HTTPS,0
7,0,319.4920234394016,HTTPS,0
8,1,269.3609370388126,HTTPS,0
16,1,249.242171237261,HTTPS,0
7,0,227.95531716603432,HTTPS,0
10,4,71.31226391955431,HTTP,0
15,0,178.5571798576726,HTTPS,0
7,2,229.8273600559314,HTTPS,0
11,0,105.53622534796726,HTTP,0
9,3,412.2460003648133,HTTPS,0
19,1,16.666930792450508,DNS,0
10,2,114.87109968121007,HTTP,0
17,2,216.12665872779058,HTTPS,0
9,2,148.44140908838318,HTTP,0
14,0,246.71745437152262,HTTPS,0
14,1,144.73023828563439,HTTP,0
8,1,264.37076849897363,HTTPS,0
10,0,236.84931733874407,HTTPS,0
15,1,228.40739798796625,HTTPS,0
16,1,172.39109517353268,HTTP,0
14,0,287.667398937827,HTTPS,0
9,0,225.7814359503002,HTTPS,0
14,0,216.88656247082557,HTTPS,0
8,3,143.64173313063466,HTTP,0
17,1,290.9216727363504,HTTPS,0
15,0,194.3292475667791,HTTPS,0
10,1,290.59330777956603,HTTPS,0
16,1,294.04198792359267,HTTPS,0
15,0,221.73923556481915,HTTPS,0
8,2,102.3256088833466,HTTP,0
14,1,165.06671758405486,HTTPS,0
17,1,300.81088911445335,HTTPS,0
13,3,309.08943112843633,HTTPS,0
8,1,251.08311259495537,HTTPS,0
16,2,325.62135743811433,HTTPS,0
10,0,132.20568734239285,HTTP,0
5,0,265.922905983372,HTTPS,0
15,0,151.49684772775217,HTTP,0
11,1,263.8542622369861,HTTPS,0
15,0,80.98822084497917,HTTP,0
8,1,271.6785496018885,HTTPS,0
11,1,257.6360185638539,HTTPS,0
13,2,118.52008164174718,HTTP,0
8,0,227.45767518654733,HTTPS,0
9,2,237.5073918966788,HTTPS,0
16,0,311.90373553109373,HTTPS,0
8,2,103.57516301690349,HTTP,0
10,1,255.00011260069246,HTTPS,0
17,0,153.0798756552174,HTTP,0
7,2,207.15103855323656,HTTPS,0
14,0,72.69809969067231,HTTP,0
17,0,134.88709214055308,HTTP,0
8,1,93.29781618776438,HTTP,0
11,2,265.81623240865724,HTTPS,0
7,0,80.50795663789191,HTTP,0
16,1,148.45248919946815,HTTP,0
23,63,1.3998885255437994,SSH,1
15,2,228.60938874379784,HTTPS,0
9,3,11.488172128855094,DNS,0
8,1,184.718036968923,HTTPS,0
16,1,289.56831399802763,HTTPS,0
23,22,1.7047933901030392,SSH,1
9,0,266.5823594831476,HTTPS,0
13,1,267.7778866105835,HTTPS,0
7,2,208.80538539181083,HTTPS,0
14,1,96.15175122213816,HTTP,0
6,2,323.0788302268111,HTTPS,0
9,0,116.73619697097787,HTTP,0
8,1,271.88199580607824,HTTPS,0
15,1,117.60044896342588,HTTP,0
9,0,140.30343403251482,HTTP,0
16,1,243.35100299119037,HTTPS,0
7,1,243.31557948182663,HTTPS,0
17,1,14.081804953925221,DNS,0
8,0,295.52143155063607,HTTPS,0
17,0,5.921972330303941,DNS,0
8,0,218.98109969315857,HTTPS,0
9,1,102.60155720359593,HTTP,0
7,1,229.63540915226793,HTTPS,0
8,1,232.16752376521748,HTTPS,0
16,0,16.99866185225836,DNS,0
13,1,247.84429908158293,HTTPS,0
23,40,2.133721533977952,SSH,1
16,2,238.18209919020615,HTTPS,0
6,1,9.408783874228428,DNS,0
17,0,217.02357074278444,HTTPS,0
7,4,122.4322673891028,HTTP,0
8,1,345.44190854698957,HTTPS,0
13,0,295.9619075461646,HTTPS,0
9,2,346.4724764060841,HTTPS,0
10,0,244.97445695353204,HTTPS,0
17,0,200.66667298022713,HTTPS,0
7,1,241.1827832695373,HTTPS,0
8,0,215.83888644557638,HTTPS,0
14,1,144.48302034084088,HTTP,0
9,1,310.2742439822425,HTTPS,0
9,3,216.0932225428621,HTTPS,0
9,0,135.13521429535018,HTTP,0
7,1,246.787833890684,HTTPS,0
15,0,231.58438638420427,HTTPS,0
9,0,276.24643273734085,HTTPS,0
12,1,17.474517884985822,DNS,0
16,0,93.03639990600415,HTTP,0
9,0,259.17771270913624,HTTPS,0
9,0,98.17007454129566,HTTPS,0
14,2,11.088221243984881,DNS,0
20,1,100.5455500074128,HTTP,0
20,0,235.91618593114617,HTTPS,0
14,0,94.36740873618018,HTTP,0
13,0,95.56898351824348,HTTP,0
17,1,199.70194506402834,HTTPS,0
16,0,110.19161202555262,HTTP,0
15,1,134.94387959752552,HTTP,0
15,0,16.13328260916274,DNS,0
23,75,2.4298229803327267,SSH,1
14,2,184.4463298789283,HTTPS,0
9,1,166.97959193915483,HTTPS,0
15,1,132.94169333916386,HTTP,0
6,0,225.47598568362636,HTTPS,0
14,3,214.01944466415478,HTTPS,0
14,1,293.5311659046538,HTTPS,0
9,0,245.58404186851283,HTTPS,0
11,1,290.04640125692487,HTTPS,0
21,2,361.5468047147299,HTTPS,0
8,1,139.5633228411342,HTTPS,0
16,1,134.35971820098177,HTTP,0
17,1,161.38492108179813,HTTP,0
9,1,273.3884649151874,HTTPS,0
6,2,99.33369972495242,HTTP,0
7,0,203.0774837403286,HTTPS,0
14,0,116.26167287357126,HTTP,0
16,1,233.2734755253622,HTTPS,0
7,1,115.68387749837562,HTTP,0
8,2,210.2877911173511,HTTPS,0
12,2,204.38812626867002,HTTPS,0
4,0,234.65879692079164,HTTPS,0
14,0,278.1076210881565,HTTPS,0
18,0,318.60205679866675,HTTPS,0
13,1,103.54783049375789,HTTP,0
19,0,316.2767076132386,HTTPS,0
8,1,63.634283928269085,HTTP,0
16,1,12.958438412837065,DNS,0
7,0,109.23456656318727,HTTP,0
10,2,103.75565690037934,HTTP,0
10,0,161.50397860573656,HTTPS,0
16,0,233.83919532525175,HTTPS,0
9,0,204.08924065608682,HTTPS,0
8,1,91.90887031795522,HTTP,0
11,0,104.9469143323447,HTTP,0
15,2,310.07717900815385,HTTPS,0
10,0,186.97767607401636,HTTP,0
17,1,223.3852723609182,HTTPS,0
14,2,262.85837189965923,HTTPS,0
